Fecha,CCAA,Tipo_Producto,Producto_slug,Consumo_Tm
2023-02,Castilla y León,GASÓLEO A,GasoleoA,126882
2023-02,Castilla y León,GASÓLEO B,GasoleoB,59406
2023-02,Castilla y León,GASÓLEO C,GasoleoC,24753
2023-02,Castilla y León,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,19725
2023-02,Castilla y León,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,817
2023-02,Castilla y León,OTRAS GASOLINAS,OtrasGasolinas,35
2023-02,Castilla y León,OTROS FUELÓLEOS,OtrosFueloleos,0
2023-02,Castilla y León,OTROS GASOLEOS,OtrosGasoleos,0
2023-02,Castilla y León,OTROS QUEROSENOS,OtrosQueroseno,0
2023-02,Castilla y León,QUEROSENO AVIACIÓN,QuerosenoAviacion,152
2023-02,Cataluña,BIODIESEL,Biodiesel,82
2023-02,Cataluña,BIOETANOL,Bioetanol,0
2023-02,Cataluña,FUELÓLEO  BIA,Fueloleo_BIA,1347
2023-02,Cataluña,GLP,GLP,22859
2023-02,Cataluña,GASÓLEO A,GasoleoA,320105
2023-02,Cataluña,GASÓLEO B,GasoleoB,51221
2023-02,Cataluña,GASÓLEO C,GasoleoC,13111
2023-02,Cataluña,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,72116
2023-02,Cataluña,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,3193
2023-02,Cataluña,OTRAS GASOLINAS,OtrasGasolinas,273
2023-02,Cataluña,OTROS FUELÓLEOS,OtrosFueloleos,60817
2023-02,Cataluña,OTROS GASOLEOS,OtrosGasoleos,41569
2023-02,Cataluña,OTROS QUEROSENOS,OtrosQueroseno,5
2023-02,Cataluña,QUEROSENO AVIACIÓN,QuerosenoAviacion,67400
2023-02,Ceuta,BIODIESEL,Biodiesel,0
2023-02,Ceuta,BIOETANOL,Bioetanol,0
2023-02,Ceuta,FUELÓLEO  BIA,Fueloleo_BIA,3802
2023-02,Ceuta,GLP,GLP,250
2023-02,Ceuta,GASÓLEO A,GasoleoA,975
2023-02,Ceuta,GASÓLEO B,GasoleoB,0
2023-02,Ceuta,GASÓLEO C,GasoleoC,172
2023-02,Ceuta,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,401
2023-02,Ceuta,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,32
2023-02,Ceuta,OTRAS GASOLINAS,OtrasGasolinas,0
2023-02,Ceuta,OTROS FUELÓLEOS,OtrosFueloleos,9398
2023-02,Ceuta,OTROS GASOLEOS,OtrosGasoleos,5791
2023-02,Ceuta,OTROS QUEROSENOS,OtrosQueroseno,0
2023-02,Ceuta,QUEROSENO AVIACIÓN,QuerosenoAviacion,55
2023-02,Comunitat Valenciana,BIODIESEL,Biodiesel,50
2023-02,Comunitat Valenciana,BIOETANOL,Bioetanol,0
2023-02,Comunitat Valenciana,FUELÓLEO  BIA,Fueloleo_BIA,956
2023-02,Comunitat Valenciana,GLP,GLP,19894
2023-02,Comunitat Valenciana,GASÓLEO A,GasoleoA,155581
2023-02,Comunitat Valenciana,GASÓLEO B,GasoleoB,21333
2023-02,Comunitat Valenciana,GASÓLEO C,GasoleoC,5737
2023-02,Comunitat Valenciana,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,45819
2023-02,Comunitat Valenciana,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,1641
2023-02,Comunitat Valenciana,OTRAS GASOLINAS,OtrasGasolinas,15
2023-02,Comunitat Valenciana,OTROS FUELÓLEOS,OtrosFueloleos,24468
2023-02,Comunitat Valenciana,OTROS GASOLEOS,OtrosGasoleos,27301
2023-02,Comunitat Valenciana,OTROS QUEROSENOS,OtrosQueroseno,0
2023-02,Comunitat Valenciana,QUEROSENO AVIACIÓN,QuerosenoAviacion,23315
2023-02,ESPAÑA,BIODIESEL,Biodiesel,162
2023-02,ESPAÑA,BIOETANOL,Bioetanol,0
2023-02,ESPAÑA,FUELÓLEO  BIA,Fueloleo_BIA,87596
2023-02,ESPAÑA,GLP,GLP,162280
2023-02,ESPAÑA,GASÓLEO A,GasoleoA,1710109
2023-02,ESPAÑA,GASÓLEO B,GasoleoB,378555
2023-02,ESPAÑA,GASÓLEO C,GasoleoC,178293
2023-02,ESPAÑA,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,401724
2023-02,ESPAÑA,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,21809
2023-02,ESPAÑA,OTRAS GASOLINAS,OtrasGasolinas,502
2023-02,ESPAÑA,OTROS FUELÓLEOS,OtrosFueloleos,404418
2023-02,ESPAÑA,OTROS GASOLEOS,OtrosGasoleos,306940
2023-02,ESPAÑA,OTROS QUEROSENOS,OtrosQueroseno,11
2023-02,ESPAÑA,QUEROSENO AVIACIÓN,QuerosenoAviacion,410157
2023-02,Extremadura,BIODIESEL,Biodiesel,0
2023-02,Extremadura,BIOETANOL,Bioetanol,0
2023-02,Extremadura,FUELÓLEO  BIA,Fueloleo_BIA,464
2023-02,Extremadura,GLP,GLP,5758
2023-02,Extremadura,GASÓLEO A,GasoleoA,48148
2023-02,Extremadura,GASÓLEO B,GasoleoB,12818
2023-02,Extremadura,GASÓLEO C,GasoleoC,2321
2023-02,Extremadura,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,7192
2023-02,Extremadura,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,194
2023-02,Extremadura,OTRAS GASOLINAS,OtrasGasolinas,1
2023-02,Extremadura,OTROS FUELÓLEOS,OtrosFueloleos,0
2023-02,Extremadura,OTROS GASOLEOS,OtrosGasoleos,0
2023-02,Extremadura,OTROS QUEROSENOS,OtrosQueroseno,0
2023-02,Extremadura,QUEROSENO AVIACIÓN,QuerosenoAviacion,93
2023-02,Galicia,BIODIESEL,Biodiesel,0
2023-02,Galicia,BIOETANOL,Bioetanol,0
2023-02,Galicia,FUELÓLEO  BIA,Fueloleo_BIA,13382
2023-02,Galicia,GLP,GLP,12418
2023-02,Galicia,GASÓLEO A,GasoleoA,100826
2023-02,Galicia,GASÓLEO B,GasoleoB,24370
2023-02,Galicia,GASÓLEO C,GasoleoC,26676
2023-02,Galicia,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,19293
2023-02,Galicia,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,882
2023-02,Galicia,OTRAS GASOLINAS,OtrasGasolinas,6
2023-02,Galicia,OTROS FUELÓLEOS,OtrosFueloleos,2676
2023-02,Galicia,OTROS GASOLEOS,OtrosGasoleos,11840
2023-02,Galicia,OTROS QUEROSENOS,OtrosQueroseno,0
2023-02,Galicia,QUEROSENO AVIACIÓN,QuerosenoAviacion,3942
2023-02,"Madrid, Comunidad de",BIODIESEL,Biodiesel,26
2023-02,"Madrid, Comunidad de",BIOETANOL,Bioetanol,0
2023-02,"Madrid, Comunidad de",FUELÓLEO  BIA,Fueloleo_BIA,257
2023-02,"Madrid, Comunidad de",GLP,GLP,13320
2023-02,"Madrid, Comunidad de",GASÓLEO A,GasoleoA,143849
2023-02,"Madrid, Comunidad de",GASÓLEO B,GasoleoB,17785
2023-02,"Madrid, Comunidad de",GASÓLEO C,GasoleoC,24149
2023-02,"Madrid, Comunidad de",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,56544
2023-02,"Madrid, Comunidad de",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,2071
2023-02,"Madrid, Comunidad de",OTRAS GASOLINAS,OtrasGasolinas,68
2023-02,"Madrid, Comunidad de",OTROS FUELÓLEOS,OtrosFueloleos,36
2023-02,"Madrid, Comunidad de",OTROS GASOLEOS,OtrosGasoleos,0
2023-02,"Madrid, Comunidad de",OTROS QUEROSENOS,OtrosQueroseno,0
2023-02,"Madrid, Comunidad de",QUEROSENO AVIACIÓN,QuerosenoAviacion,162230
2023-02,Melilla,BIODIESEL,Biodiesel,0
2023-02,Melilla,BIOETANOL,Bioetanol,0
2023-02,Melilla,FUELÓLEO  BIA,Fueloleo_BIA,3698
2023-02,Melilla,GLP,GLP,207
2023-02,Melilla,GASÓLEO A,GasoleoA,1050
2023-02,Melilla,GASÓLEO B,GasoleoB,0
2023-02,Melilla,GASÓLEO C,GasoleoC,0
2023-02,Melilla,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,499
2023-02,Melilla,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,0
2023-02,Melilla,OTRAS GASOLINAS,OtrasGasolinas,0
2023-02,Melilla,OTROS FUELÓLEOS,OtrosFueloleos,0
2023-02,Melilla,OTROS GASOLEOS,OtrosGasoleos,0
2023-02,Melilla,OTROS QUEROSENOS,OtrosQueroseno,0
2023-02,Melilla,QUEROSENO AVIACIÓN,QuerosenoAviacion,122
2023-02,"Murcia, Región de",BIODIESEL,Biodiesel,0
2023-02,"Murcia, Región de",BIOETANOL,Bioetanol,0
2023-02,"Murcia, Región de",FUELÓLEO  BIA,Fueloleo_BIA,314
2023-02,"Murcia, Región de",GLP,GLP,5669
2023-02,"Murcia, Región de",GASÓLEO A,GasoleoA,72698
2023-02,"Murcia, Región de",GASÓLEO B,GasoleoB,12932
2023-02,"Murcia, Región de",GASÓLEO C,GasoleoC,1333
2023-02,"Murcia, Región de",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,11483
2023-02,"Murcia, Región de",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,466
2023-02,"Murcia, Región de",OTRAS GASOLINAS,OtrasGasolinas,0
2023-02,"Murcia, Región de",OTROS FUELÓLEOS,OtrosFueloleos,0
2023-02,"Murcia, Región de",OTROS GASOLEOS,OtrosGasoleos,816
2023-02,"Murcia, Región de",OTROS QUEROSENOS,OtrosQueroseno,0
2023-02,"Murcia, Región de",QUEROSENO AVIACIÓN,QuerosenoAviacion,403
2023-02,"Navarra, Comunidad Foral de",BIODIESEL,Biodiesel,0
2023-02,"Navarra, Comunidad Foral de",BIOETANOL,Bioetanol,0
2023-02,"Navarra, Comunidad Foral de",FUELÓLEO  BIA,Fueloleo_BIA,208
2023-02,"Navarra, Comunidad Foral de",GLP,GLP,2242
2023-02,"Navarra, Comunidad Foral de",GASÓLEO A,GasoleoA,50361
2023-02,"Navarra, Comunidad Foral de",GASÓLEO B,GasoleoB,10410
2023-02,"Navarra, Comunidad Foral de",GASÓLEO C,GasoleoC,1571
2023-02,"Navarra, Comunidad Foral de",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,5544
2023-02,"Navarra, Comunidad Foral de",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,178
2023-02,"Navarra, Comunidad Foral de",OTRAS GASOLINAS,OtrasGasolinas,1
2023-02,"Navarra, Comunidad Foral de",OTROS FUELÓLEOS,OtrosFueloleos,0
2023-02,"Navarra, Comunidad Foral de",OTROS GASOLEOS,OtrosGasoleos,0
2023-02,"Navarra, Comunidad Foral de",OTROS QUEROSENOS,OtrosQueroseno,0
2023-02,"Navarra, Comunidad Foral de",QUEROSENO AVIACIÓN,QuerosenoAviacion,115
2023-02,País Vasco,BIODIESEL,Biodiesel,4
2023-02,País Vasco,BIOETANOL,Bioetanol,0
2023-02,País Vasco,FUELÓLEO  BIA,Fueloleo_BIA,466
2023-02,País Vasco,GLP,GLP,7682
2023-02,País Vasco,GASÓLEO A,GasoleoA,125814
2023-02,País Vasco,GASÓLEO B,GasoleoB,17075
2023-02,País Vasco,GASÓLEO C,GasoleoC,11748
2023-02,País Vasco,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,15068
2023-02,País Vasco,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,688
2023-02,País Vasco,OTRAS GASOLINAS,OtrasGasolinas,2
2023-02,País Vasco,OTROS FUELÓLEOS,OtrosFueloleos,0
2023-02,País Vasco,OTROS GASOLEOS,OtrosGasoleos,1313
2023-02,País Vasco,OTROS QUEROSENOS,OtrosQueroseno,0
2023-02,País Vasco,QUEROSENO AVIACIÓN,QuerosenoAviacion,5247
2023-02,"Rioja, La",BIODIESEL,Biodiesel,0
2023-02,"Rioja, La",BIOETANOL,Bioetanol,0
2023-02,"Rioja, La",FUELÓLEO  BIA,Fueloleo_BIA,145
2023-02,"Rioja, La",GLP,GLP,631
2023-02,"Rioja, La",GASÓLEO A,GasoleoA,12203
2023-02,"Rioja, La",GASÓLEO B,GasoleoB,4612
2023-02,"Rioja, La",GASÓLEO C,GasoleoC,2933
2023-02,"Rioja, La",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,1813
2023-02,"Rioja, La",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,74
2023-02,"Rioja, La",OTRAS GASOLINAS,OtrasGasolinas,0
2023-02,"Rioja, La",OTROS FUELÓLEOS,OtrosFueloleos,0
2023-02,"Rioja, La",OTROS GASOLEOS,OtrosGasoleos,0
2023-02,"Rioja, La",OTROS QUEROSENOS,OtrosQueroseno,0
2023-02,"Rioja, La",QUEROSENO AVIACIÓN,QuerosenoAviacion,3
2023-03,Andalucía,BIODIESEL,Biodiesel,0
2023-03,Andalucía,BIOETANOL,Bioetanol,0
2023-03,Andalucía,FUELÓLEO  BIA,Fueloleo_BIA,2158
2023-03,Andalucía,GLP,GLP,28748
2023-03,Andalucía,GASÓLEO A,GasoleoA,302382
2023-03,Andalucía,GASÓLEO B,GasoleoB,57439
2023-03,Andalucía,GASÓLEO C,GasoleoC,6037
2023-03,Andalucía,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,71627
2023-03,Andalucía,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,2893
2023-03,Andalucía,OTRAS GASOLINAS,OtrasGasolinas,85
2023-03,Andalucía,OTROS FUELÓLEOS,OtrosFueloleos,315583
2023-03,Andalucía,OTROS GASOLEOS,OtrosGasoleos,72091
2023-03,Andalucía,OTROS QUEROSENOS,OtrosQueroseno,0
2023-03,Andalucía,QUEROSENO AVIACIÓN,QuerosenoAviacion,44057
2023-03,Aragón,BIODIESEL,Biodiesel,28
2023-03,Aragón,BIOETANOL,Bioetanol,0
2023-03,Aragón,FUELÓLEO  BIA,Fueloleo_BIA,631
2023-03,Aragón,GLP,GLP,5120
2023-03,Aragón,GASÓLEO A,GasoleoA,69624
2023-03,Aragón,GASÓLEO B,GasoleoB,22099
2023-03,Aragón,GASÓLEO C,GasoleoC,9286
2023-03,Aragón,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,12870
2023-03,Aragón,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,567
2023-03,Aragón,OTRAS GASOLINAS,OtrasGasolinas,8
2023-03,Aragón,OTROS FUELÓLEOS,OtrosFueloleos,0
2023-03,Aragón,OTROS GASOLEOS,OtrosGasoleos,17
2023-03,Aragón,OTROS QUEROSENOS,OtrosQueroseno,0
2023-03,Aragón,QUEROSENO AVIACIÓN,QuerosenoAviacion,7048
2023-03,"Asturias, Principado de",BIODIESEL,Biodiesel,0
2023-03,"Asturias, Principado de",BIOETANOL,Bioetanol,0
2023-03,"Asturias, Principado de",FUELÓLEO  BIA,Fueloleo_BIA,5869
2023-03,"Asturias, Principado de",GLP,GLP,2956
2023-03,"Asturias, Principado de",GASÓLEO A,GasoleoA,35776
2023-03,"Asturias, Principado de",GASÓLEO B,GasoleoB,6804
2023-03,"Asturias, Principado de",GASÓLEO C,GasoleoC,3565
2023-03,"Asturias, Principado de",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,8137
2023-03,"Asturias, Principado de",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,471
2023-03,"Asturias, Principado de",OTRAS GASOLINAS,OtrasGasolinas,3
2023-03,"Asturias, Principado de",OTROS FUELÓLEOS,OtrosFueloleos,456
2023-03,"Asturias, Principado de",OTROS GASOLEOS,OtrosGasoleos,4389
2023-03,"Asturias, Principado de",OTROS QUEROSENOS,OtrosQueroseno,0
2023-03,"Asturias, Principado de",QUEROSENO AVIACIÓN,QuerosenoAviacion,1348
2023-03,"Balears, Illes",BIODIESEL,Biodiesel,0
2023-03,"Balears, Illes",BIOETANOL,Bioetanol,0
2023-03,"Balears, Illes",FUELÓLEO  BIA,Fueloleo_BIA,0
2023-03,"Balears, Illes",GLP,GLP,4620
2023-03,"Balears, Illes",GASÓLEO A,GasoleoA,27515
2023-03,"Balears, Illes",GASÓLEO B,GasoleoB,4246
2023-03,"Balears, Illes",GASÓLEO C,GasoleoC,17270
2023-03,"Balears, Illes",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,17261
2023-03,"Balears, Illes",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,858
2023-03,"Balears, Illes",OTRAS GASOLINAS,OtrasGasolinas,17
2023-03,"Balears, Illes",OTROS FUELÓLEOS,OtrosFueloleos,0
2023-03,"Balears, Illes",OTROS GASOLEOS,OtrosGasoleos,1976
2023-03,"Balears, Illes",OTROS QUEROSENOS,OtrosQueroseno,0
2023-03,"Balears, Illes",QUEROSENO AVIACIÓN,QuerosenoAviacion,21153
2023-03,Canarias,BIODIESEL,Biodiesel,0
2023-03,Canarias,BIOETANOL,Bioetanol,0
2023-03,Canarias,FUELÓLEO  BIA,Fueloleo_BIA,79772
2023-03,Canarias,GLP,GLP,7667
2023-03,Canarias,GASÓLEO A,GasoleoA,59954
2023-03,Canarias,GASÓLEO B,GasoleoB,0
2023-03,Canarias,GASÓLEO C,GasoleoC,0
2023-03,Canarias,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,38080
2023-03,Canarias,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,8732
2023-03,Canarias,OTRAS GASOLINAS,OtrasGasolinas,6
2023-03,Canarias,OTROS FUELÓLEOS,OtrosFueloleos,87240
2023-03,Canarias,OTROS GASOLEOS,OtrosGasoleos,175810
2023-03,Canarias,OTROS QUEROSENOS,OtrosQueroseno,4
2023-03,Canarias,QUEROSENO AVIACIÓN,QuerosenoAviacion,106660
2023-03,Cantabria,BIODIESEL,Biodiesel,0
2023-03,Cantabria,BIOETANOL,Bioetanol,0
2023-03,Cantabria,FUELÓLEO  BIA,Fueloleo_BIA,344
2023-03,Cantabria,GLP,GLP,2060
2023-03,Cantabria,GASÓLEO A,GasoleoA,25866
2023-03,Cantabria,GASÓLEO B,GasoleoB,5029
2023-03,Cantabria,GASÓLEO C,GasoleoC,280
2023-03,Cantabria,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,5908
2023-03,Cantabria,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,207
2023-03,Cantabria,OTRAS GASOLINAS,OtrasGasolinas,1
2023-03,Cantabria,OTROS FUELÓLEOS,OtrosFueloleos,80
2023-03,Cantabria,OTROS GASOLEOS,OtrosGasoleos,1055
2023-03,Cantabria,OTROS QUEROSENOS,OtrosQueroseno,0
2023-03,Cantabria,QUEROSENO AVIACIÓN,QuerosenoAviacion,842
2023-03,Castilla - La Mancha,BIODIESEL,Biodiesel,0
2023-03,Castilla - La Mancha,BIOETANOL,Bioetanol,0
2023-03,Castilla - La Mancha,FUELÓLEO  BIA,Fueloleo_BIA,749
2023-03,Castilla - La Mancha,GLP,GLP,6416
2023-03,Castilla - La Mancha,GASÓLEO A,GasoleoA,109586
2023-03,Castilla - La Mancha,GASÓLEO B,GasoleoB,35346
2023-03,Castilla - La Mancha,GASÓLEO C,GasoleoC,14098
2023-03,Castilla - La Mancha,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,19076
2023-03,Castilla - La Mancha,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,695
2023-03,Castilla - La Mancha,OTRAS GASOLINAS,OtrasGasolinas,1
2023-03,Castilla - La Mancha,OTROS FUELÓLEOS,OtrosFueloleos,0
2023-03,Castilla - La Mancha,OTROS GASOLEOS,OtrosGasoleos,0
2023-03,Castilla - La Mancha,OTROS QUEROSENOS,OtrosQueroseno,0
2023-03,Castilla - La Mancha,QUEROSENO AVIACIÓN,QuerosenoAviacion,1609
2023-03,Castilla y León,BIODIESEL,Biodiesel,0
2023-03,Castilla y León,BIOETANOL,Bioetanol,0
2023-03,Castilla y León,FUELÓLEO  BIA,Fueloleo_BIA,1392
2023-03,Castilla y León,GLP,GLP,7996
2023-03,Castilla y León,GASÓLEO A,GasoleoA,142701
2023-03,Castilla y León,GASÓLEO B,GasoleoB,51395
2023-03,Castilla y León,GASÓLEO C,GasoleoC,19912
2023-03,Castilla y León,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,22944
2023-03,Castilla y León,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,1100
2023-03,Castilla y León,OTRAS GASOLINAS,OtrasGasolinas,49
2023-03,Castilla y León,OTROS FUELÓLEOS,OtrosFueloleos,0
2023-03,Castilla y León,OTROS GASOLEOS,OtrosGasoleos,0
2023-03,Castilla y León,OTROS QUEROSENOS,OtrosQueroseno,0
2023-03,Castilla y León,QUEROSENO AVIACIÓN,QuerosenoAviacion,544
2023-03,Cataluña,BIODIESEL,Biodiesel,119
2023-03,Cataluña,BIOETANOL,Bioetanol,11
2023-03,Cataluña,FUELÓLEO  BIA,Fueloleo_BIA,950
2023-03,Cataluña,GLP,GLP,16022
2023-03,Cataluña,GASÓLEO A,GasoleoA,310829
2023-03,Cataluña,GASÓLEO B,GasoleoB,40617
2023-03,Cataluña,GASÓLEO C,GasoleoC,8053
2023-03,Cataluña,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,84275
2023-03,Cataluña,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,4002
2023-03,Cataluña,OTRAS GASOLINAS,OtrasGasolinas,76
2023-03,Cataluña,OTROS FUELÓLEOS,OtrosFueloleos,63575
2023-03,Cataluña,OTROS GASOLEOS,OtrosGasoleos,35866
2023-03,Cataluña,OTROS QUEROSENOS,OtrosQueroseno,0
2023-03,Cataluña,QUEROSENO AVIACIÓN,QuerosenoAviacion,74944
2023-03,Ceuta,BIODIESEL,Biodiesel,0
2023-03,Ceuta,BIOETANOL,Bioetanol,0
2023-03,Ceuta,FUELÓLEO  BIA,Fueloleo_BIA,2595
2023-03,Ceuta,GLP,GLP,232
2023-03,Ceuta,GASÓLEO A,GasoleoA,1130
2023-03,Ceuta,GASÓLEO B,GasoleoB,0
2023-03,Ceuta,GASÓLEO C,GasoleoC,55
2023-03,Ceuta,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,510
2023-03,Ceuta,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,66
2023-03,Ceuta,OTRAS GASOLINAS,OtrasGasolinas,0
2023-03,Ceuta,OTROS FUELÓLEOS,OtrosFueloleos,7842
2023-03,Ceuta,OTROS GASOLEOS,OtrosGasoleos,9244
2023-03,Ceuta,OTROS QUEROSENOS,OtrosQueroseno,0
2023-03,Ceuta,QUEROSENO AVIACIÓN,QuerosenoAviacion,54
2023-03,Comunitat Valenciana,BIODIESEL,Biodiesel,25
2023-03,Comunitat Valenciana,BIOETANOL,Bioetanol,0
2023-03,Comunitat Valenciana,FUELÓLEO  BIA,Fueloleo_BIA,577
2023-03,Comunitat Valenciana,GLP,GLP,14804
2023-03,Comunitat Valenciana,GASÓLEO A,GasoleoA,176509
2023-03,Comunitat Valenciana,GASÓLEO B,GasoleoB,19797
2023-03,Comunitat Valenciana,GASÓLEO C,GasoleoC,3711
2023-03,Comunitat Valenciana,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,52315
2023-03,Comunitat Valenciana,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,2153
2023-03,Comunitat Valenciana,OTRAS GASOLINAS,OtrasGasolinas,24
2023-03,Comunitat Valenciana,OTROS FUELÓLEOS,OtrosFueloleos,33344
2023-03,Comunitat Valenciana,OTROS GASOLEOS,OtrosGasoleos,21764
2023-03,Comunitat Valenciana,OTROS QUEROSENOS,OtrosQueroseno,7
2023-03,Comunitat Valenciana,QUEROSENO AVIACIÓN,QuerosenoAviacion,31737
2023-03,ESPAÑA,BIODIESEL,Biodiesel,205
2023-03,ESPAÑA,BIOETANOL,Bioetanol,17
2023-03,ESPAÑA,FUELÓLEO  BIA,Fueloleo_BIA,113346
2023-03,ESPAÑA,GLP,GLP,138262
2023-03,ESPAÑA,GASÓLEO A,GasoleoA,1898666
2023-03,ESPAÑA,GASÓLEO B,GasoleoB,335803
2023-03,ESPAÑA,GASÓLEO C,GasoleoC,133878
2023-03,ESPAÑA,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,467242
2023-03,ESPAÑA,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,26998
2023-03,ESPAÑA,OTRAS GASOLINAS,OtrasGasolinas,372
2023-03,ESPAÑA,OTROS FUELÓLEOS,OtrosFueloleos,513271
2023-03,ESPAÑA,OTROS GASOLEOS,OtrosGasoleos,336769
2023-03,ESPAÑA,OTROS QUEROSENOS,OtrosQueroseno,13
2023-03,ESPAÑA,QUEROSENO AVIACIÓN,QuerosenoAviacion,491714
2023-03,Extremadura,BIODIESEL,Biodiesel,0
2023-03,Extremadura,BIOETANOL,Bioetanol,0
2023-03,Extremadura,FUELÓLEO  BIA,Fueloleo_BIA,387
2023-03,Extremadura,GLP,GLP,5389
2023-03,Extremadura,GASÓLEO A,GasoleoA,55816
2023-03,Extremadura,GASÓLEO B,GasoleoB,12787
2023-03,Extremadura,GASÓLEO C,GasoleoC,1729
2023-03,Extremadura,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,8364
2023-03,Extremadura,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,232
2023-03,Extremadura,OTRAS GASOLINAS,OtrasGasolinas,1
2023-03,Extremadura,OTROS FUELÓLEOS,OtrosFueloleos,0
2023-03,Extremadura,OTROS GASOLEOS,OtrosGasoleos,0
2023-03,Extremadura,OTROS QUEROSENOS,OtrosQueroseno,0
2023-03,Extremadura,QUEROSENO AVIACIÓN,QuerosenoAviacion,61
2023-03,Galicia,BIODIESEL,Biodiesel,0
2023-03,Galicia,BIOETANOL,Bioetanol,0
2023-03,Galicia,FUELÓLEO  BIA,Fueloleo_BIA,13847
2023-03,Galicia,GLP,GLP,12007
2023-03,Galicia,GASÓLEO A,GasoleoA,115030
2023-03,Galicia,GASÓLEO B,GasoleoB,23370
2023-03,Galicia,GASÓLEO C,GasoleoC,19485
2023-03,Galicia,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,21580
2023-03,Galicia,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,1019
2023-03,Galicia,OTRAS GASOLINAS,OtrasGasolinas,6
2023-03,Galicia,OTROS FUELÓLEOS,OtrosFueloleos,5036
2023-03,Galicia,OTROS GASOLEOS,OtrosGasoleos,10954
2023-03,Galicia,OTROS QUEROSENOS,OtrosQueroseno,0
2023-03,Galicia,QUEROSENO AVIACIÓN,QuerosenoAviacion,4577
2023-03,"Madrid, Comunidad de",BIODIESEL,Biodiesel,25
2023-03,"Madrid, Comunidad de",BIOETANOL,Bioetanol,0
2023-03,"Madrid, Comunidad de",FUELÓLEO  BIA,Fueloleo_BIA,441
2023-03,"Madrid, Comunidad de",GLP,GLP,11239
2023-03,"Madrid, Comunidad de",GASÓLEO A,GasoleoA,164028
2023-03,"Madrid, Comunidad de",GASÓLEO B,GasoleoB,13971
2023-03,"Madrid, Comunidad de",GASÓLEO C,GasoleoC,18743
2023-03,"Madrid, Comunidad de",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,64315
2023-03,"Madrid, Comunidad de",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,2365
2023-03,"Madrid, Comunidad de",OTRAS GASOLINAS,OtrasGasolinas,65
2023-03,"Madrid, Comunidad de",OTROS FUELÓLEOS,OtrosFueloleos,39
